id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas
8398,US-2015-120236,2015-09-03,2015-09-04,Primeira classe,MR-17545,Mathew Reese,Home office,Estados Unidos,Houston,Texas,77095.0,Centro,OFF-BI-10004099,Material de escritorio,Pastas,GBC VeloBinder Strips,7.68
8399,CA-2018-120061,2018-11-02,2018-11-07,Segunda classe,SR-20425,Sharelle Roach,Home office,Estados Unidos,Springfield,Ohio,45503.0,Leste,FUR-CH-10001973,Moveis,Cadeiras,Office Star Flex Back Scooter Chair with White Frame,155.372
8400,CA-2016-133837,2016-04-13,2016-04-18,Classe padrao,TH-21100,Thea Hendricks,Consumidor,Estados Unidos,Glendale,Arizona,85301.0,Oeste,OFF-ST-10000344,Material de escritorio,Armazenamento,"Neat Ideas Personal Hanging Folder Files, Black",10.744
8401,CA-2016-110814,2016-12-05,2016-12-09,Segunda classe,BD-11635,Brian Derr,Consumidor,Estados Unidos,New York City,New York,10009.0,Leste,OFF-BI-10002026,Material de escritorio,Pastas,Avery Arch Ring Binders,232.4
8402,CA-2016-110814,2016-12-05,2016-12-09,Segunda classe,BD-11635,Brian Derr,Consumidor,Estados Unidos,New York City,New York,10009.0,Leste,FUR-CH-10003535,Moveis,Cadeiras,"Global Armless Task Chair, Royal Blue",164.646
8403,CA-2016-110814,2016-12-05,2016-12-09,Segunda classe,BD-11635,Brian Derr,Consumidor,Estados Unidos,New York City,New York,10009.0,Leste,OFF-PA-10004156,Material de escritorio,Papel,Xerox 188,22.68
8404,CA-2017-154067,2017-02-01,2017-02-07,Classe padrao,SM-20950,Suzanne McNair,Corporativo,Estados Unidos,Los Angeles,California,90036.0,Oeste,OFF-PA-10002254,Material de escritorio,Papel,Xerox 1883,105.52
8405,CA-2018-140480,2018-07-08,2018-07-12,Classe padrao,HE-14800,Harold Engle,Corporativo,Estados Unidos,Newark,Delaware,19711.0,Leste,FUR-FU-10003247,Moveis,Mobiliario,36X48 HARDFLOOR CHAIRMAT,83.92
8406,CA-2018-140480,2018-07-08,2018-07-12,Classe padrao,HE-14800,Harold Engle,Corporativo,Estados Unidos,Newark,Delaware,19711.0,Leste,TEC-AC-10002473,Tecnologia,Acessorios,Maxell 4.7GB DVD-R,141.9
8407,CA-2018-140480,2018-07-08,2018-07-12,Classe padrao,HE-14800,Harold Engle,Corporativo,Estados Unidos,Newark,Delaware,19711.0,Leste,FUR-FU-10001057,Moveis,Mobiliario,Tensor Track Tree Floor Lamp,39.98
8408,CA-2018-140480,2018-07-08,2018-07-12,Classe padrao,HE-14800,Harold Engle,Corporativo,Estados Unidos,Newark,Delaware,19711.0,Leste,OFF-AR-10001419,Material de escritorio,Arte,Newell 325,28.91
8409,CA-2018-140480,2018-07-08,2018-07-12,Classe padrao,HE-14800,Harold Engle,Corporativo,Estados Unidos,Newark,Delaware,19711.0,Leste,OFF-AR-10004010,Material de escritorio,Arte,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95
8410,CA-2016-134082,2016-12-11,2016-12-17,Classe padrao,JK-15640,Jim Kriz,Home office,Estados Unidos,San Bernardino,California,92404.0,Oeste,OFF-BI-10004230,Material de escritorio,Pastas,GBC Recycled Grain Textured Covers,110.528
8411,CA-2017-130820,2017-11-15,2017-11-15,Mesmo dia,ON-18715,Odella Nelson,Corporativo,Estados Unidos,Burlington,North Carolina,27217.0,Sul,FUR-TA-10001768,Moveis,Mesas,Hon Racetrack Conference Tables,630.024
8412,CA-2017-159765,2017-05-09,2017-05-12,Segunda classe,TH-21100,Thea Hendricks,Consumidor,Estados Unidos,Salem,Virginia,24153.0,Sul,OFF-AR-10003514,Material de escritorio,Arte,4009 Highlighters by Sanford,27.86
8413,CA-2018-132290,2018-03-10,2018-03-14,Classe padrao,MD-17350,Maribeth Dona,Consumidor,Estados Unidos,Dallas,Texas,75217.0,Centro,FUR-TA-10002228,Moveis,Mesas,"Bevis Traditional Conference Table Top, Plinth Base",933.408
8414,CA-2017-147109,2017-12-17,2017-12-21,Classe padrao,AH-10075,Adam Hart,Corporativo,Estados Unidos,Arlington,Texas,76017.0,Centro,OFF-PA-10001972,Material de escritorio,Papel,Xerox 214,51.84
8415,CA-2017-147109,2017-12-17,2017-12-21,Classe padrao,AH-10075,Adam Hart,Corporativo,Estados Unidos,Arlington,Texas,76017.0,Centro,TEC-AC-10002942,Tecnologia,Acessorios,WD My Passport Ultra 1TB Portable External Hard Drive,165.6
8416,CA-2018-107265,2018-04-06,2018-04-12,Classe padrao,ML-17755,Max Ludwig,Home office,Estados Unidos,Marion,Iowa,52302.0,Centro,OFF-PA-10000474,Material de escritorio,Papel,Easy-staple paper,106.32
8417,CA-2018-118199,2018-05-09,2018-05-11,Primeira classe,LB-16795,Laurel Beltran,Home office,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-BI-10004330,Material de escritorio,Pastas,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92
8418,CA-2018-118199,2018-05-09,2018-05-11,Primeira classe,LB-16795,Laurel Beltran,Home office,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-ST-10000604,Material de escritorio,Armazenamento,Home/Office Personal File Carts,104.28
8419,CA-2018-118199,2018-05-09,2018-05-11,Primeira classe,LB-16795,Laurel Beltran,Home office,Estados Unidos,Seattle,Washington,98105.0,Oeste,FUR-TA-10004154,Moveis,Mesas,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85
8420,CA-2018-118199,2018-05-09,2018-05-11,Primeira classe,LB-16795,Laurel Beltran,Home office,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-ST-10000636,Material de escritorio,Armazenamento,Rogers Profile Extra Capacity Storage Tub,66.96
8421,CA-2018-118199,2018-05-09,2018-05-11,Primeira classe,LB-16795,Laurel Beltran,Home office,Estados Unidos,Seattle,Washington,98105.0,Oeste,TEC-AC-10004171,Tecnologia,Acessorios,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98
8422,CA-2018-150091,2018-10-12,2018-10-16,Classe padrao,NP-18670,Nora Paige,Consumidor,Estados Unidos,Lakewood,New Jersey,8701.0,Leste,TEC-AC-10002167,Tecnologia,Acessorios,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0
8423,CA-2018-150091,2018-10-12,2018-10-16,Classe padrao,NP-18670,Nora Paige,Consumidor,Estados Unidos,Lakewood,New Jersey,8701.0,Leste,OFF-FA-10000621,Material de escritorio,Fixadores,"OIC Colored Binder Clips, Assorted Sizes",17.9
8424,CA-2018-150091,2018-10-12,2018-10-16,Classe padrao,NP-18670,Nora Paige,Consumidor,Estados Unidos,Lakewood,New Jersey,8701.0,Leste,FUR-FU-10004053,Moveis,Mobiliario,DAX Two-Tone Silver Metal Document Frame,40.48
8425,CA-2018-150091,2018-10-12,2018-10-16,Classe padrao,NP-18670,Nora Paige,Consumidor,Estados Unidos,Lakewood,New Jersey,8701.0,Leste,FUR-BO-10003404,Moveis,Estantes,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9
8426,CA-2017-137652,2017-08-28,2017-08-30,Primeira classe,EB-13750,Edward Becker,Corporativo,Estados Unidos,Cincinnati,Ohio,45231.0,Leste,OFF-BI-10004099,Material de escritorio,Pastas,GBC VeloBinder Strips,18.432
8427,CA-2016-128356,2016-10-02,2016-10-07,Classe padrao,RP-19390,Resi Pölking,Consumidor,Estados Unidos,Thornton,Colorado,80229.0,Oeste,OFF-SU-10004290,Material de escritorio,Suprimentos,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944
8428,CA-2018-167017,2018-11-23,2018-11-25,Primeira classe,DC-12850,Dan Campbell,Consumidor,Estados Unidos,Roseville,Michigan,48066.0,Centro,OFF-SU-10001935,Material de escritorio,Suprimentos,Staple remover,4.36
8429,US-2018-132220,2018-11-12,2018-11-16,Classe padrao,DJ-13510,Don Jones,Corporativo,Estados Unidos,Tempe,Arizona,85281.0,Oeste,TEC-AC-10004227,Tecnologia,Acessorios,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352
8430,CA-2017-118129,2017-12-19,2017-12-21,Segunda classe,CL-12565,Clay Ludtke,Consumidor,Estados Unidos,Reading,Pennsylvania,19601.0,Leste,FUR-FU-10004904,Moveis,Mobiliario,"Eldon ""L"" Workstation Diamond Chairmat",303.92
8431,US-2015-113124,2015-03-30,2015-04-05,Classe padrao,NC-18340,Nat Carroll,Consumidor,Estados Unidos,Apple Valley,Minnesota,55124.0,Centro,OFF-ST-10001511,Material de escritorio,Armazenamento,Space Solutions Commercial Steel Shelving,129.3
8432,CA-2018-155621,2018-11-08,2018-11-13,Classe padrao,KN-16450,Kean Nguyen,Corporativo,Estados Unidos,Baltimore,Maryland,21215.0,Leste,FUR-FU-10003535,Moveis,Mobiliario,Howard Miller Distant Time Traveler Alarm Clock,274.2
8433,US-2015-127635,2015-09-14,2015-09-18,Segunda classe,SC-20260,Scott Cohen,Corporativo,Estados Unidos,Corpus Christi,Texas,78415.0,Centro,OFF-FA-10000053,Material de escritorio,Fixadores,Revere Boxed Rubber Bands by Revere,6.048
8434,US-2015-127635,2015-09-14,2015-09-18,Segunda classe,SC-20260,Scott Cohen,Corporativo,Estados Unidos,Corpus Christi,Texas,78415.0,Centro,OFF-PA-10004610,Material de escritorio,Papel,Xerox 1900,6.848
8435,US-2015-127635,2015-09-14,2015-09-18,Segunda classe,SC-20260,Scott Cohen,Corporativo,Estados Unidos,Corpus Christi,Texas,78415.0,Centro,FUR-FU-10000550,Moveis,Mobiliario,Stacking Trays by OIC,9.96
8436,US-2015-127635,2015-09-14,2015-09-18,Segunda classe,SC-20260,Scott Cohen,Corporativo,Estados Unidos,Corpus Christi,Texas,78415.0,Centro,OFF-BI-10001721,Material de escritorio,Pastas,Trimflex Flexible Post Binders,8.552
8437,CA-2016-151470,2016-09-20,2016-09-26,Classe padrao,AM-10705,Anne McFarland,Consumidor,Estados Unidos,Las Vegas,Nevada,89115.0,Oeste,OFF-BI-10004040,Material de escritorio,Pastas,Wilson Jones Impact Binders,45.584
8438,CA-2016-112823,2016-12-10,2016-12-16,Classe padrao,RA-19945,Ryan Akin,Consumidor,Estados Unidos,Cleveland,Ohio,44105.0,Leste,TEC-AC-10002550,Tecnologia,Acessorios,Maxell 4.7GB DVD-RW 3/Pack,25.488
8439,CA-2015-108861,2015-05-28,2015-06-01,Classe padrao,MM-17260,Magdelene Morse,Consumidor,Estados Unidos,Seattle,Washington,98105.0,Oeste,OFF-BI-10003876,Material de escritorio,Pastas,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96
8440,CA-2018-114370,2018-03-14,2018-03-17,Segunda classe,BN-11470,Brad Norvell,Corporativo,Estados Unidos,Chicago,Illinois,60623.0,Centro,TEC-PH-10000213,Tecnologia,Telefones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616
8441,CA-2017-158302,2017-12-08,2017-12-12,Segunda classe,JB-16045,Julia Barnett,Home office,Estados Unidos,Columbus,Ohio,43229.0,Leste,OFF-PA-10002615,Material de escritorio,Papel,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584
8442,CA-2018-145779,2018-05-06,2018-05-10,Classe padrao,DB-13615,Doug Bickford,Consumidor,Estados Unidos,Tucson,Arizona,85705.0,Oeste,OFF-PA-10002254,Material de escritorio,Papel,Xerox 1883,84.416
8443,US-2017-155173,2017-03-06,2017-03-10,Classe padrao,JB-16045,Julia Barnett,Home office,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,TEC-PH-10004586,Tecnologia,Telefones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94
8444,US-2017-155173,2017-03-06,2017-03-10,Classe padrao,JB-16045,Julia Barnett,Home office,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,OFF-BI-10002982,Material de escritorio,Pastas,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043
8445,US-2017-155173,2017-03-06,2017-03-10,Classe padrao,JB-16045,Julia Barnett,Home office,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,TEC-PH-10002538,Tecnologia,Telefones,Grandstream GXP1160 VoIP phone,68.238
8446,CA-2018-125451,2018-10-23,2018-10-24,Primeira classe,AH-10075,Adam Hart,Corporativo,Estados Unidos,Cranston,Rhode Island,2920.0,Leste,FUR-TA-10001039,Moveis,Mesas,KI Adjustable-Height Table,240.744
8447,CA-2018-125451,2018-10-23,2018-10-24,Primeira classe,AH-10075,Adam Hart,Corporativo,Estados Unidos,Cranston,Rhode Island,2920.0,Leste,FUR-FU-10004963,Moveis,Mobiliario,"Eldon 400 Class Desk Accessories, Black Carbon",35.0
8448,CA-2018-125451,2018-10-23,2018-10-24,Primeira classe,AH-10075,Adam Hart,Corporativo,Estados Unidos,Cranston,Rhode Island,2920.0,Leste,FUR-FU-10000277,Moveis,Mobiliario,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
8449,CA-2018-125451,2018-10-23,2018-10-24,Primeira classe,AH-10075,Adam Hart,Corporativo,Estados Unidos,Cranston,Rhode Island,2920.0,Leste,FUR-TA-10004915,Moveis,Mesas,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
8450,CA-2018-125451,2018-10-23,2018-10-24,Primeira classe,AH-10075,Adam Hart,Corporativo,Estados Unidos,Cranston,Rhode Island,2920.0,Leste,OFF-PA-10003724,Material de escritorio,Papel,"Wirebound Message Book, 4 per Page",43.44
8451,CA-2018-125451,2018-10-23,2018-10-24,Primeira classe,AH-10075,Adam Hart,Corporativo,Estados Unidos,Cranston,Rhode Island,2920.0,Leste,OFF-AP-10002906,Material de escritorio,Eletrodomesticos,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22
8452,CA-2015-131387,2015-04-28,2015-04-30,Primeira classe,AI-10855,Arianne Irving,Consumidor,Estados Unidos,San Francisco,California,94122.0,Oeste,TEC-PH-10001459,Tecnologia,Telefones,Samsung Galaxy Mega 6.3,1679.96
8453,CA-2017-125087,2017-04-18,2017-04-23,Classe padrao,TH-21115,Thea Hudgings,Corporativo,Estados Unidos,Houston,Texas,77070.0,Centro,FUR-CH-10002880,Moveis,Cadeiras,"Global High-Back Leather Tilter, Burgundy",344.372
8454,CA-2017-125087,2017-04-18,2017-04-23,Classe padrao,TH-21115,Thea Hudgings,Corporativo,Estados Unidos,Houston,Texas,77070.0,Centro,OFF-ST-10001780,Material de escritorio,Armazenamento,Tennsco 16-Compartment Lockers with Coat Rack,1554.936
8455,CA-2017-125087,2017-04-18,2017-04-23,Classe padrao,TH-21115,Thea Hudgings,Corporativo,Estados Unidos,Houston,Texas,77070.0,Centro,FUR-FU-10004748,Moveis,Mobiliario,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88
8456,CA-2017-154081,2017-05-22,2017-05-29,Classe padrao,JE-15610,Jim Epp,Corporativo,Estados Unidos,Los Angeles,California,90049.0,Oeste,TEC-PH-10001918,Tecnologia,Telefones,Nortel Business Series Terminal T7208 Digital phone,222.384
8457,US-2018-118556,2018-05-28,2018-06-02,Segunda classe,TH-21235,Tiffany House,Corporativo,Estados Unidos,Chicago,Illinois,60653.0,Centro,FUR-CH-10001146,Moveis,Cadeiras,"Global Task Chair, Black",106.869
8458,US-2018-118556,2018-05-28,2018-06-02,Segunda classe,TH-21235,Tiffany House,Corporativo,Estados Unidos,Chicago,Illinois,60653.0,Centro,OFF-BI-10004364,Material de escritorio,Pastas,Storex Dura Pro Binders,3.564
8459,CA-2015-126200,2015-08-25,2015-08-29,Classe padrao,JE-15715,Joe Elijah,Consumidor,Estados Unidos,Houston,Texas,77070.0,Centro,OFF-BI-10002133,Material de escritorio,Pastas,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68
8460,CA-2015-126200,2015-08-25,2015-08-29,Classe padrao,JE-15715,Joe Elijah,Consumidor,Estados Unidos,Houston,Texas,77070.0,Centro,OFF-BI-10002225,Material de escritorio,Pastas,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384
8461,CA-2015-146500,2015-08-30,2015-09-04,Classe padrao,AT-10735,Annie Thurman,Consumidor,Estados Unidos,Bristol,Connecticut,6010.0,Leste,OFF-BI-10002432,Material de escritorio,Pastas,Wilson Jones Standard D-Ring Binders,25.3
8462,CA-2015-146500,2015-08-30,2015-09-04,Classe padrao,AT-10735,Annie Thurman,Consumidor,Estados Unidos,Bristol,Connecticut,6010.0,Leste,OFF-ST-10000563,Material de escritorio,Armazenamento,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94
8463,CA-2016-169537,2016-09-03,2016-09-07,Segunda classe,JH-15820,John Huston,Consumidor,Estados Unidos,Holland,Michigan,49423.0,Centro,OFF-LA-10001982,Material de escritorio,Etiquetas,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5
8464,CA-2015-100881,2015-03-28,2015-04-01,Classe padrao,DR-12940,Daniel Raglin,Home office,Estados Unidos,Albuquerque,New Mexico,87105.0,Oeste,TEC-PH-10003273,Tecnologia,Telefones,AT&T TR1909W,302.376
8465,CA-2016-144043,2016-05-10,2016-05-15,Classe padrao,AB-10165,Alan Barnes,Consumidor,Estados Unidos,Louisville,Colorado,80027.0,Oeste,TEC-AC-10002718,Tecnologia,Acessorios,Belkin Standard 104 key USB Keyboard,46.688
8466,CA-2016-116512,2016-04-09,2016-04-14,Classe padrao,MC-18100,Mick Crebagga,Consumidor,Estados Unidos,New York City,New York,10024.0,Leste,OFF-ST-10001505,Material de escritorio,Armazenamento,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94
8467,CA-2016-101000,2016-04-09,2016-04-14,Classe padrao,IG-15085,Ivan Gibson,Consumidor,Estados Unidos,Norwich,Connecticut,6360.0,Leste,OFF-AP-10000179,Material de escritorio,Eletrodomesticos,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14
8468,CA-2017-168557,2017-09-19,2017-09-23,Classe padrao,FH-14275,Frank Hawley,Corporativo,Estados Unidos,San Francisco,California,94122.0,Oeste,OFF-BI-10002309,Material de escritorio,Pastas,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928
8469,US-2017-164196,2017-11-11,2017-11-17,Classe padrao,AS-10285,Alejandro Savely,Corporativo,Estados Unidos,Noblesville,Indiana,46060.0,Centro,FUR-TA-10001950,Moveis,Mesas,Balt Solid Wood Round Tables,2678.94
8470,US-2018-132031,2018-04-23,2018-04-27,Classe padrao,PN-18775,Parhena Norris,Home office,Estados Unidos,Clarksville,Tennessee,37042.0,Sul,FUR-BO-10001972,Moveis,Estantes,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136
8471,US-2018-132031,2018-04-23,2018-04-27,Classe padrao,PN-18775,Parhena Norris,Home office,Estados Unidos,Clarksville,Tennessee,37042.0,Sul,TEC-AC-10002473,Tecnologia,Acessorios,Maxell 4.7GB DVD-R,45.408
8472,US-2018-132031,2018-04-23,2018-04-27,Classe padrao,PN-18775,Parhena Norris,Home office,Estados Unidos,Clarksville,Tennessee,37042.0,Sul,FUR-FU-10000193,Moveis,Mobiliario,Tenex Chairmats For Use with Hard Floors,77.952
8473,US-2018-132031,2018-04-23,2018-04-27,Classe padrao,PN-18775,Parhena Norris,Home office,Estados Unidos,Clarksville,Tennessee,37042.0,Sul,OFF-LA-10000081,Material de escritorio,Etiquetas,Avery 496,3.0
8474,CA-2016-169733,2016-10-22,2016-10-26,Segunda classe,GM-14500,Gene McClure,Consumidor,Estados Unidos,Hollywood,Florida,33021.0,Sul,OFF-ST-10000876,Material de escritorio,Armazenamento,Eldon Simplefile Box Office,9.952
8475,CA-2018-169404,2018-04-09,2018-04-14,Classe padrao,NC-18625,Noah Childs,Corporativo,Estados Unidos,York,Pennsylvania,17403.0,Leste,OFF-BI-10004492,Material de escritorio,Pastas,Tuf-Vin Binders,37.896
8476,CA-2018-169404,2018-04-09,2018-04-14,Classe padrao,NC-18625,Noah Childs,Corporativo,Estados Unidos,York,Pennsylvania,17403.0,Leste,OFF-PA-10001033,Material de escritorio,Papel,Xerox 1893,65.584
8477,CA-2018-134880,2018-10-27,2018-11-01,Classe padrao,TW-21025,Tamara Willingham,Home office,Estados Unidos,Mesa,Arizona,85204.0,Oeste,OFF-PA-10004039,Material de escritorio,Papel,Xerox 1882,44.784
8478,CA-2016-145758,2016-10-30,2016-10-30,Mesmo dia,BF-11020,Barry Französisch,Corporativo,Estados Unidos,New York City,New York,10024.0,Leste,TEC-MA-10004552,Tecnologia,Maquinas,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8
8479,CA-2018-158736,2018-12-18,2018-12-24,Classe padrao,TT-21460,Tonja Turnell,Home office,Estados Unidos,San Francisco,California,94110.0,Oeste,OFF-AR-10002578,Material de escritorio,Arte,Newell 335,5.76
8480,US-2017-119270,2017-03-12,2017-03-16,Classe padrao,SW-20245,Scot Wooten,Consumidor,Estados Unidos,Los Angeles,California,90036.0,Oeste,OFF-PA-10004022,Material de escritorio,Papel,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98
8481,CA-2015-109890,2015-07-21,2015-07-27,Classe padrao,PG-18820,Patrick Gardner,Consumidor,Estados Unidos,Omaha,Nebraska,68104.0,Centro,TEC-PH-10004100,Tecnologia,Telefones,Griffin GC17055 Auxiliary Audio Cable,35.98
8482,CA-2017-138583,2017-05-24,2017-05-28,Classe padrao,DP-13390,Dennis Pardue,Home office,Estados Unidos,Philadelphia,Pennsylvania,19120.0,Leste,OFF-AR-10001860,Material de escritorio,Arte,BIC Liqua Brite Liner,16.656
8483,US-2018-118535,2018-02-11,2018-02-15,Classe padrao,DJ-13510,Don Jones,Corporativo,Estados Unidos,New York City,New York,10024.0,Leste,OFF-LA-10001297,Material de escritorio,Etiquetas,Avery 473,20.7
8484,CA-2017-126284,2017-09-20,2017-09-24,Classe padrao,EN-13780,Edward Nazzal,Consumidor,Estados Unidos,Grand Rapids,Michigan,49505.0,Centro,OFF-BI-10004828,Material de escritorio,Pastas,GBC Poly Designer Binding Covers,83.7
8485,CA-2018-142391,2018-09-24,2018-09-24,Mesmo dia,PB-19150,Philip Brown,Consumidor,Estados Unidos,Seattle,Washington,98115.0,Oeste,FUR-FU-10002759,Moveis,Mobiliario,12-1/2 Diameter Round Wall Clock,199.8
8486,CA-2018-124716,2018-03-27,2018-03-31,Classe padrao,BD-11560,Brendan Dodson,Home office,Estados Unidos,Fresno,California,93727.0,Oeste,OFF-PA-10000740,Material de escritorio,Papel,Xerox 1982,45.68
8487,CA-2018-124716,2018-03-27,2018-03-31,Classe padrao,BD-11560,Brendan Dodson,Home office,Estados Unidos,Fresno,California,93727.0,Oeste,OFF-PA-10001144,Material de escritorio,Papel,Xerox 1913,110.96
8488,CA-2018-124716,2018-03-27,2018-03-31,Classe padrao,BD-11560,Brendan Dodson,Home office,Estados Unidos,Fresno,California,93727.0,Oeste,OFF-PA-10000859,Material de escritorio,Papel,Unpadded Memo Slips,11.94
8489,CA-2017-158841,2017-02-02,2017-02-04,Segunda classe,SE-20110,Sanjit Engle,Consumidor,Estados Unidos,Arlington,Virginia,22204.0,Sul,TEC-MA-10001127,Tecnologia,Maquinas,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
